baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	Color	Gene
92.2484693351787	0.0860373412099037	0.549212394196467	0.156655862320409	0.875516074245283	0.966337628663351	Not Significant	grey	67067
2144.67192063021	0.30026656009608	0.339905493141836	0.883382487645717	0.377029649392573	0.712780107497769	Not Significant	grey	170791
468.609452851812	-0.457014692605915	0.358841029623665	-1.27358538984578	0.20281039277721	0.532813847264115	Not Significant	grey	228829
238.259211704214	-0.288433118355321	0.444520936690915	-0.648862842102475	0.516427034128196	0.810275375240605	Not Significant	grey	19018
62.683998243313	-0.305104421348981	0.627779153785248	-0.486005977594712	0.626962927789257	0.867918416274795	Not Significant	grey	70873
233.218326137093	0.272742632265392	0.402061178263176	0.678361023174597	0.497542815838049	0.798249980377475	Not Significant	grey	347740
2376.7653888872	-0.111762330758991	0.397227686024533	-0.281355843741689	0.778437482253742	0.933470411038214	Not Significant	grey	13821
256.233539640264	-0.766524817218247	0.406198962493256	-1.88706739306596	0.059151261721339	0.272017018501215	Not Significant	grey	68295
568.256690051286	-0.198550812083536	0.346849467820072	-0.572440872783851	0.567023332247467	0.838330642222985	Not Significant	grey	228836
14.1882795462335	0.307211646859409	1.18703513221357	0.258805858834629	0.795785037161485	0.938979132022924	Not Significant	grey	228839
11.0721461002939	-1.13029968673618	1.20538335743491	-0.937709716800378	0.348393608926314	0.690471925847921	Not Significant	grey	74487
118.69976043653	-0.719945471798148	0.491827556805889	-1.4638168639304	0.143243993423203	0.445806697681604	Not Significant	grey	67388
