Geneid	HISAT2 on Control2 (BAM)
21849	1412
68953	1512
22192	650
109889	6
252909	0
100312473	0
171261	0
100312474	0
171260	0
321008	77
16881	96
232889	1
29865	0
330470	0
77684	0
434264	908
100043194	1848
20859	2902
434121	3
629203	50
629219	314
100502975	0
434123	0
76971	11762
638251	33
100417675	37
627280	0
194588	0
246792	0
71468	0
246791	0
252829	0
100862151	0
252830	0
12951	0
546024	0
20364	1411
68077	1482
100217441	0
259300	70
243842	105
666528	2
108124	1214
70394	289
110891	0
17537	23
71723	234
319430	12
12273	27
66300	157
243846	418
170770	133
56459	548
100503024	11
330474	515
69094	520
18142	2
232906	2093
100038912	0
101434	0
26368	0
232910	855
20514	29
100503076	0
243853	349
97387	864
101540	257
320950	19
629378	21
14709	0
19222	5
12315	1305
434128	2
71691	0
434130	12
19060	583
100503373	0
53417	0
26436	0
384557	0
114872	0
671132	0
232919	0
73250	0
67084	0
381852	0
66996	0
69785	0
67315	0
232925	0
266815	0
26438	0
114871	0
574429	0
114868	0
545925	0
56868	0
72242	0
434540	0
243862	0
20958	0
26439	0
26437	0
243864	6
21946	10
232933	156
384569	29
378430	0
232934	69
272359	393
15377	995
68188	1342
83434	0
13401	329
13400	561
100526504	0
20475	131
243867	105
67369	242
107686	599
381853	0
72205	322
724063	0
319197	19
403187	520
22323	453
232941	2
20167	14
14282	1
13870	47
70333	87
333654	66
13871	181
100124438	1
232943	2
12715	0
100503495	0
232944	183
74463	129
232946	156
67091	365
69547	2
232947	1542
69731	358
63872	26
53609	204
19698	70
56457	2046
11813	2876
11425	12010
11812	42844
11816	353254
53333	600
19294	951
57278	139
80794	392
12051	494
100502736	6
330483	2
319930	0
52118	186
70080	20
71601	0
243874	0
667067	0
620401	0
404290	0
620537	0
100312475	0
620574	0
100043523	0
545926	0
100042964	0
100042966	0
435949	0
100043536	0
100042968	0
100042971	0
667129	0
667135	0
435946	0
100042976	0
100043550	0
673977	0
667292	0
100043566	0
100043569	0
436135	0
100042996	0
667273	0
667268	0
667262	0
667259	0
384696	0
435953	0
667240	0
435951	0
384695	0
381937	0
670764	0
667215	0
100043013	0
621561	0
667199	0
621510	0
628475	0
100043595	0
100043596	0
100043016	0
100043604	0
100043019	0
100043025	0
667404	0
435940	0
545929	0
667421	0
100043614	0
100043029	0
620736	0
667444	0
100043033	0
100043037	0
667464	0
667469	0
667472	0
667094	0
100043625	0
100043043	0
667485	0
81011	0
100043051	0
100043058	0
435947	0
667504	0
667512	0
100043061	0
100043638	0
667530	0
667543	0
100043645	0
667551	0
100043067	0
670857	0
620758	0
100043079	0
100043083	0
667586	0
667599	0
100043665	0
100043667	0
100043088	0
628664	0
446099	0
23968	0
622032	0
100043101	0
100043103	0
546944	0
81012	0
81010	0
545934	0
404291	0
622222	0
546943	0
384572	0
232959	0
404286	0
100043121	3
232962	0
404289	0
404287	0
209824	0
210135	302
57745	17
56525	110
232966	3
56707	113
56869	50
54678	30
100503506	0
22755	76
22719	20
22756	44
69301	0
76942	0
16534	17
71997	132
100862141	0
210145	0
18793	12
260299	148
232969	34
210146	646
641361	0
22594	298
101544	0
66071	1784
232970	95
72434	0
100043706	4
56746	0
381959	0
232972	0
210155	0
68891	10
26366	0
232973	0
71241	0
20085	2556
12518	35
16801	804
232974	0
14470	1517
232975	12
14809	233
232976	353
18987	7
434147	0
100503578	51
67379	294
210172	76
606496	587
77124	40
13875	545
100503597	12
71722	414
18476	52
623131	0
100862187	0
330485	0
269878	333
72383	0
100503615	0
16890	141
654804	15
100862213	0
232983	0
26365	3335
26367	4
100862240	0
632778	2
66349	524
232984	22
12039	3511
27998	367
320208	0
232987	79
21803	277
52132	458
100862251	126
232989	1248
26362	877
74134	16
13088	1015
13089	2913
13094	5011
100312477	0
13086	10091
330490	0
243880	0
233001	0
171265	0
243881	1
13090	0
13108	72
13087	5289
233005	3444
13085	12073
13107	15850
384724	10
112406	1318
19342	300
100526505	9
12587	12
53607	460
414069	79
100316839	8
233011	100
100862260	0
76889	353
100503685	0
18223	8
108075	1316
192192	225
80297	0
233016	1416
170742	106
55942	111
19153	8
233020	0
18807	791
66367	89
11652	1929
73032	0
269881	404
112415	20
22718	164
100043229	1
100862275	0
71163	38
22717	59
545938	44
73430	78
100043771	25
338354	133
100043772	12
23996	1641
215384	28
319482	0
14113	655
13549	237
386655	8
434156	75
280621	0
13389	0
66525	641
20924	1205
20055	3343
100302567	7
101497	150
22695	750
67224	223
54624	570
233033	442
63986	58
80749	4
70001	0
330496	0
338374	0
68416	2
233038	0
70584	308
101744	0
233040	3
50760	47
24030	348
71984	302
624918	0
18036	319
64383	903
100503790	3
320435	59
15388	1689
51798	5122
16855	194
100038382	0
16858	0
60594	2
60595	3138
73830	772
26411	31
20190	8
100316710	0
233046	33
73833	87
101809	12
243897	2
57296	2521
320225	6
52150	124
77254	662
72275	129
20733	2071
68458	141
29861	5
74206	148
114675	1
243900	0
76718	0
74352	164
100316711	2
22693	39
625349	0
233056	187
233057	11
233058	41
22689	74
73729	95
72723	77
625421	4
243905	423
243906	11
330502	7
72556	25
26466	580
233060	7
26465	394
330503	22
12865	34
12336	1272
66411	344
69920	435
381867	0
233064	67
76686	10
233065	212
233066	0
68332	236
233067	263
22177	206
23900	3
243910	19
11803	8
243911	0
54631	0
445267	0
56189	3335
100504207	1
233071	14
333193	44
243912	135
75660	131
66340	546
233073	241
101883	74
75410	565
58206	44
109637	2
110323	2972
14008	0
68035	662
71909	119
74927	0
69147	0
233075	0
11944	0
69804	1103
791088	31
14447	34
282619	6
73712	0
64661	0
233079	6
233080	0
233081	0
12483	52
17136	7
66438	1442
84506	5940
100862373	11
22282	837
100043823	165
54135	1405
76415	59
18301	103
57780	2
56188	2454
243914	6
17178	2
15451	7768
20266	257
52857	413
100038516	0
57426	0
381970	0
100043326	0
384585	0
100503242	0
100043836	0
626305	0
100862361	0
384594	0
624584	0
100043355	0
100043842	0
668379	0
668381	0
384589	0
100861685	0
270499	0
624439	0
100043376	0
668411	0
668526	0
100043388	0
546954	0
100043856	0
545947	0
434676	0
494519	0
545948	0
626970	0
353109	0
233090	0
100043860	0
110187	0
233099	0
11354	0
100043868	0
101543	55
50995	608
68079	141
14751	3074
100126229	0
233103	97
100861829	0
67070	897
233107	172
68947	0
18624	1027
12611	1397
12606	7532
53896	1
435965	335
384605	0
67471	191
52428	261
101831	45
72140	111
30962	0
71981	0
110959	751
243923	0
245886	623
56330	397
233115	178
668501	325
100861838	0
78547	2
100043872	4
243931	29
243937	0
67641	0
19777	622
12447	20
72244	4437
72287	125
66161	102
627975	0
625594	0
434171	0
100043467	0
546957	0
100861663	0
100861861	0
100861679	0
100861686	0
100861694	0
100861705	0
628058	0
100038967	0
620018	0
100038914	0
668618	0
330513	0
434168	0
233147	36
70227	50
628161	9
71029	0
320210	0
58188	0
243944	0
233164	0
627987	0
100039269	0
628304	0
434172	0
233168	254
269902	2
101835	117
628359	0
668572	211
67607	63
75835	0
628422	0
628444	0
434175	1
637898	0
637873	0
628490	0
71162	0
434178	146
637776	10
208111	78
434179	53
546964	0
100039706	0
435975	0
100045125	0
668612	0
100039589	0
668620	0
100170401	0
69930	358
233186	4
243958	9
233187	0
72310	13
74276	2
110826	5167
75690	21
210094	16
74054	0
12489	15
210104	26
210105	102
74400	0
72431	0
83382	74
233189	120
317653	0
626834	0
100504720	0
69511	0
56538	0
69540	0
101533	0
259277	4
23993	0
19144	0
68668	0
56640	0
317652	0
16604	0
16624	0
16623	0
13648	0
16613	0
16618	0
16619	0
16616	0
13646	0
16615	0
16617	0
18050	0
18048	35
16622	0
16612	6
70004	8
668661	215
100217434	0
100217433	0
100503991	0
20256	102
243961	2
69349	6
20981	141
272381	0
68352	1976
66124	563
69683	1643
75538	32
233199	2
272382	24
18971	123
22260	1057
16541	12
16504	143
71960	575
69578	11
75510	0
243963	13
101568	481
107503	8709
100328588	7
18226	248
14204	4
233204	700
67605	1053
735269	7
59047	578
84113	794
75613	686
70300	176
11771	746
22116	2
78070	16
15469	310
100502630	18
75736	68
54131	1208
233208	809
20130	437
233210	152
65116	578
66394	354
52377	242
14132	3988
387168	0
27207	2668
27212	0
100861642	0
22121	2818
27211	1
27210	1
27208	0
100628629	0
27209	2
14256	79
69748	748
68845	602
72961	0
210541	0
114640	0
384619	0
50722	0
21677	12
12493	61
381884	21
76713	2
68667	27
15464	0
76787	3
50994	0
22342	2
20637	1340
16495	0
78405	0
100862214	0
16866	0
20174	319
14936	58
100861649	44
14325	34117
12028	447
71755	3132
18220	2620
56734	7
17872	180
69217	34
66065	0
71661	2328
12036	530
56636	200
14343	6
73456	2
69903	135
100126243	3
74490	0
14344	1
56546	0
243967	0
12348	18
13170	53
56632	1146
19899	3297
73813	0
69363	0
54200	0
545963	0
381983	6
19158	455
211480	18
101612	177
100502828	0
14814	12
68137	1736
58867	0
70209	423
13732	89
211535	2
27421	4537
211548	906
16514	0
20927	1
72088	0
18419	0
17927	0
16502	0
27414	75
21990	0
78935	111
20210	103
20211	5410
20208	1093
20209	418
246694	404
14884	523
384622	0
16828	12113
16833	0
22088	662
54122	300
97402	0
629141	0
101685	592
67893	203
19259	2
381886	0
668725	0
233221	0
668727	0
235712	0
233222	0
235854	0
404242	0
404239	0
233230	0
620137	0
404240	0
233231	0
243978	0
243979	0
404238	0
243983	157
13009	696
108961	189
100040465	518
78286	837
13172	0
53415	1030
71974	147
104245	0
338352	0
73515	0
243996	0
668779	0
233246	5
140919	0
100040608	114
14453	934
75744	413
100503036	0
100503091	0
233271	0
233274	7
233276	112
100861735	0
20430	962
93790	542
320845	18
233280	37
15204	802
100861750	0
18431	0
14407	0
791383	0
110886	0
14402	4
11982	6
22215	421
613263	0
330544	224
16353	0
64243	0
100862301	0
64245	0
64244	0
52480	97
100217429	0
84704	0
20646	0
664849	45
27493	0
319752	0
100526544	0
100526531	0
319893	0
100526543	0
100526541	0
100526558	0
100526506	0
723931	0
100041293	0
100124439	0
320026	0
100526507	0
100526527	0
17984	43
27385	0
22652	4
27412	7
11441	0
170711	0
50794	621
381994	0
17364	12
387207	0
233315	776
330554	142
67973	276
73724	791
11784	0
70638	2
66647	434
21872	975
665234	0
272396	282
68634	407
100038420	0
100503969	1681
18553	2655
68981	295
109815	584
100861796	0
269941	97
233328	318
56847	6
117589	226
72635	113
545975	0
233332	5
75099	164
17258	363
67867	460
67009	870
233335	32
73904	0
16001	73
78444	1
100504026	144
434197	446
71244	0
384639	0
66412	631
73796	0
11819	703
434198	8
100038563	0
244049	282
100042880	138
625243	0
100504141	0
100505025	0
319783	0
244058	1
244059	825
69170	247
665610	0
244061	0
100038347	97
100579147	0
100861851	0
20450	0
108116	58
100504215	0
64176	0
68954	0
75547	961
100504230	72
207952	378
244071	0
18213	4
791275	0
414121	0
67308	468
67994	358
76375	156
723884	0
68048	359
57444	64
100504648	0
11595	0
67666	2
17304	289
54608	2325
19771	0
208836	24
18975	835
100038478	0
101694	0
723968	0
56315	0
77011	4
16576	21
103968	0
100861920	3
18631	8
626359	22
17292	0
17293	5
16790	2305
11778	593
71339	2
70420	138
209225	306
100859962	0
269951	3183
100316758	0
20352	146
23991	867
269952	91
269954	32
83485	612
233405	241
233406	70
269955	72
101869	477
68695	302
140481	1238
14159	164
18550	3909
12144	59
70461	336
100504375	5
29875	420
22691	44
71968	304
68039	8
56529	985
233410	626
116904	4
434203	0
623286	221
18584	509
20068	2892
12877	55
11775	0
210321	0
100504421	54
100316717	2
244091	0
434204	773
26557	631
67148	477
67290	199
83962	1107
107769	60
29877	22
12173	12
434205	0
20408	0
269959	0
330577	7
101592	214
77800	0
619808	0
108797	8
71285	0
330578	0
100038384	0
233424	4
170460	2109
16170	79
100504131	13
666170	281
75556	0
73079	0
80889	159
67943	811
80982	2
70178	1882
11864	2
100039239	1
14085	11359
65098	1419
72495	4
620480	1
258410	0
258411	0
100009609	0
233437	0
620672	0
620697	0
330581	0
670940	0
233445	0
244114	0
620928	0
546980	0
546981	0
675969	0
258222	0
258196	0
258614	0
258610	0
258609	0
258089	0
258612	0
257958	0
257929	0
257905	0
258611	0
258850	0
257904	0
257906	0
258613	0
53320	4
546983	0
637896	0
621430	0
50490	58
22173	0
108071	0
13032	1318
72433	4
72759	1743
14366	307
101521	4
76453	107
109264	2
70884	0
67669	305
13626	449
319711	3
78329	38
233489	1034
100862054	0
75338	0
83671	24
70054	2
233490	870
66271	486
68472	300
100862134	0
23859	6
66365	236
73845	58
74737	787
666737	0
75985	152
74041	35
72461	168
100502918	2
58238	15
100040298	10
791297	0
23966	2
735284	0
670727	0
791381	0
244141	418
14389	61
244144	35
622320	169
381903	191
68197	1012
21835	2915
233529	2
101861	560
66273	212
233532	378
12729	446
791341	20
66333	839
18479	27
233537	0
17921	270
12337	104
18378	6
330599	6
272411	2
66190	288
244152	287
14918	0
434215	162
233544	0
233545	177
72981	795
100503364	0
22411	0
78610	533
67800	11032
233549	10
17760	0
12406	280
100861604	0
233552	18
72184	0
27050	4946
449631	2
449630	0
109689	382
723840	0
100503386	171
101488	3406
259066	0
258353	0
442845	0
50877	72
66624	2270
446101	0
108937	734
69121	0
67967	205
67164	36
57442	15
70974	85
14777	0
320452	6
72590	483
277939	219
22229	0
22228	948
69387	0
68185	102
402747	6
52443	363
19346	1141
27276	335
319604	745
320100	27
207212	103
100526508	0
233571	35
18442	100
207278	539
73683	93
56018	16320
69710	1566
207728	530
387157	0
100503552	6
11871	50
11872	4
20480	985
11859	0
16332	905
14276	248
14275	0
75430	119
791260	12
66508	839
69358	34
101706	1316
16068	285
75212	354
22064	108
11875	0
11870	0
504186	0
269966	234
233575	270
56212	284
20866	711
20133	265
257947	0
257926	0
258837	0
667284	0
259083	0
259105	0
20821	195
259108	0
258750	0
259106	0
233578	0
258322	0
259107	0
258749	0
101700	142
258358	0
259097	0
18332	0
259116	0
170639	2
259117	0
259096	0
258356	0
258168	0
259095	0
259092	0
259114	0
259089	0
259093	0
258357	0
259118	0
258248	0
259113	0
259119	0
259055	0
258752	0
259056	0
259091	0
259115	0
259054	0
258139	0
404317	0
258378	0
258246	0
667882	0
384701	0
100041187	0
258135	0
257975	0
258726	0
259048	0
258311	0
259073	0
13532	0
258156	0
259098	0
546989	0
258751	1
259086	0
259085	0
258722	0
545985	0
259104	0
259084	0
259103	0
258838	0
259049	0
259080	0
258808	0
259087	0
259126	0
258189	0
436002	0
259159	0
258818	0
259102	0
18370	0
18369	0
18368	0
15129	1047
100503605	1030
100503686	0
436003	0
15132	0
15135	0
18367	0
100503724	97
18366	0
18365	0
258961	0
259123	0
258351	0
259122	0
259124	0
259088	0
258819	0
259075	0
258326	0
259081	0
259125	0
258247	0
259058	0
70980	0
244178	0
244179	0
244180	0
258746	0
259057	0
94088	70
94094	26
667823	1
76681	0
622070	0
434218	48
319236	645
244183	0
434219	10
20128	164
209387	16
625321	0
258809	0
259050	0
57250	0
258377	0
258817	0
259078	0
258309	0
259051	0
259052	0
258743	0
257914	0
625530	0
233637	1
100503865	2
381944	0
13531	0
258810	0
259100	0
259062	0
259061	0
259045	0
384703	0
257910	0
258755	0
258147	0
259099	0
258355	0
258753	0
259046	0
404318	0
259047	0
244187	0
258160	0
259072	0
668035	0
259161	0
258745	0
56860	0
259063	0
258352	0
74349	363
100503879	0
233649	0
244189	12
12426	0
109042	23
20597	680
100861751	0
11785	10
15458	66378
55992	232
76932	316
14356	347
101867	169
16202	805
24075	793
12751	1735
233651	106
27397	834
77700	7
626055	0
100042856	22
100417829	4
668108	0
74558	1
100417831	0
668128	0
209380	9
668139	128
434223	2
258445	0
258444	0
258591	0
258592	0
258595	2
258180	0
258593	0
66786	4
258590	0
258589	0
257902	0
259034	0
258350	0
194433	0
258173	0
258594	0
233670	0
259037	0
18317	0
259036	0
259035	0
18314	0
384732	0
258776	0
258597	0
76858	0
76572	0
60510	48
244198	275
19024	561
76679	0
320635	0
244199	0
257919	0
258418	0
258417	0
626674	0
258770	0
258771	0
258488	0
258926	0
258928	0
258729	0
257891	0
56861	0
258927	0
100043059	4
258728	0
258730	0
258492	0
258041	0
258489	0
258042	0
258727	0
258491	0
258731	0
258490	0
258307	0
258732	0
258361	0
258733	0
258304	0
258734	0
259143	0
258163	0
258215	0
258738	0
258769	0
258369	0
258308	0
258719	0
258718	0
258721	0
258720	0
258136	0
258303	0
277935	0
244202	3
66085	1335
22141	2
320360	12
109594	0
117229	0
74293	0
330627	0
26451	3399
100302499	6
76954	813
57373	274
57355	2
56787	0
56786	501
78593	0
56788	2
19347	859
233724	473
69781	4
233726	1358
100379145	0
767812	17
20841	126
22390	77
20947	222
319934	767
11535	21
100861673	0
11717	41
67150	415
114332	363
17540	57
100504184	0
22083	590
13690	11463
75479	9
233733	26
74996	1757
50781	44
320878	625
100504195	75
57342	1930
69625	4
21676	206
78748	4
75239	0
11865	543
68815	117
19226	0
67420	90
233744	6
66922	441
70349	2431
26440	1852
71045	8
18576	1601
244209	137
12310	0
116903	0
233752	331
627967	0
101786	0
20679	311
69350	2
56372	785
233765	101
68052	1861
100302592	4
100861687	14
18704	555
53322	55
233781	2
267019	1579
54208	3079
233789	1121
67745	0
110058	0
319622	110
12850	286
209760	41
74424	0
56209	463
101565	178
71517	576
66356	766
434232	0
64297	9
209776	0
67133	1
22242	0
71830	102
272428	2362
233799	55
100503901	112
117147	6074
233801	0
233802	370
434233	39
100503918	0
20216	778
71151	105
434234	38
233805	299
73919	39
381917	0
233806	45
22787	0
72074	1211
12971	232
67928	6
320631	0
233810	0
78552	1
637957	0
67003	4809
67983	4
100504389	31
233812	339
233813	0
436008	0
13631	252
26939	265
12585	49
74466	0
668548	4
59052	952
80719	71
246190	0
195646	0
75793	0
76179	194
20278	0
20277	0
233824	595
100861771	0
74105	386
67417	269
28018	785
70316	1462
233826	15
59288	514
18817	42
26918	0
70261	104
18751	98
54376	2
73951	131
19647	1361
233833	895
100504584	0
233836	0
70497	263
30949	263
11833	5176
210162	1
628779	0
791408	0
73076	0
71208	0
75861	0
77035	61
67711	289
16190	803
60504	19
233863	986
233865	475
269994	0
74204	940
104175	802
16797	15
73658	654
18020	110
12478	30
70314	274
11937	2
20399	802
100861803	99
233870	1843
233871	1345
56347	2528
12752	280
171504	47
246779	0
56312	2
100504712	1
75565	189
20887	9119
75764	230
66162	282
12721	173
26417	971
68616	5
66090	867
21389	18
56420	719
11674	1584
100503974	4
68952	17
78118	0
13446	28
233875	130
233876	106
381921	973
68742	653
233877	130
233879	0
233878	20
381922	10
52858	1142
78388	1043
67278	158
100861830	1
69017	13
17188	1376
110033	64
69036	0
101602	26
100502618	125
67375	1813
20737	38
70233	474
68449	254
17907	6
54204	35
100043580	4
233887	96
244216	370
66422	478
20768	21636
100502641	2
16408	285
233890	393
269997	112
78921	47
101604	83
233893	38
69234	46
71131	39
654803	23
233895	612
14123	492
629159	28
100043597	1261
100217442	0
68961	181
233899	18
233900	646
68232	2
320683	313
12055	413
791073	0
13019	109
244218	4
233902	137
269999	372
233904	585
101502	14266
56216	69
20909	733
244219	76
233905	326
330657	166
27973	3230
12041	326
67773	302
76560	115
77613	114
100861900	73
233908	1411
319527	11
66824	25
434246	3
16409	51
16411	39
100502816	8
381924	6
70973	0
12862	0
100043133	78
233912	194
21804	51
246787	0
233913	226
100526559	0
67865	36
21843	1061
29810	627
101490	582
210711	619
207352	618
381925	0
207425	863
100043150	0
14183	650
11907	610
67872	571
57752	322
114660	0
330660	0
100628579	10
434249	0
101476	318
56213	91
12945	0
233918	0
69495	0
71395	0
16433	0
100502889	0
69318	0
68223	0
68277	61
214580	196
67143	197
66885	3492
15373	0
15372	0
12237	574
233919	0
55987	2
77590	265
100502937	4
100043682	3
18242	10989
20231	2
76429	734
77938	294
72096	117
109359	585
76683	0
360216	635
13017	58
74970	0
73808	0
214764	414
214766	0
22276	473
66165	1193
101437	683
100043695	0
66930	0
11489	25
100503026	2
71007	0
330662	359
627214	6
74314	0
100043254	0
78807	0
270004	0
212070	0
19267	51
100316818	0
67765	0
17345	234
319551	0
77383	0
100038399	0
330664	0
621677	0
17314	267
13593	6
100038555	0
77252	187
30926	1182
70571	0
69546	210
52432	642
12176	2940
74004	5
26757	8
57740	4
76612	14
101631	94
212111	470
14912	0
212124	0
52389	0
76484	0
22286	0
100503791	0
387198	0
381933	0
11501	11
74237	294
69752	152
17703	0
68566	0
22264	2
69064	342
93747	4911
212503	722
212508	398
212518	14
258954	0
258511	0
258055	0
244233	0
244234	2
622335	0
258958	0
257939	0
18361	0
258512	0
258955	0
259028	0
258056	0
258956	0
258513	0
258201	0
18345	0
18362	0
258962	0
258963	0
18344	0
258964	0
13106	126008
74075	2
407812	7
76974	2005
78520	10
338417	0
69287	0
54399	341
101489	476
64384	1428
23997	1225
12869	0
212965	6823
101613	3289
212974	675
73835	2
80876	3084
68713	153
66141	5840
213002	6
330671	0
56460	44
24058	594
71345	2
27388	215
107702	1994
15461	714
70552	72
72000	64
66985	408
387206	0
101471	412
54123	628
72040	1033
20287	0
13491	0
54006	277
71448	210
98845	1091
320871	14
21351	2224
213350	281
100862193	0
57754	0
68267	3862
57913	84
67186	2132
100217419	7
66853	1072
213573	60
12476	938
66491	394
64540	473
68038	781
11772	2226
100036523	11
353328	13
100862174	0
17831	1
17833	0
74180	0
54473	1237
75770	0
100526509	0
101513	446
18218	27
100039728	0
668763	0
100043617	0
71623	0
100039757	0
77215	0
114666	0
100043627	0
100038419	0
50774	0
50775	0
320802	0
13033	7236
55925	1
21953	0
16985	93
677289	3
21957	0
19935	428
330677	0
14955	11
735280	0
16002	2
723874	0
111975	0
16334	0
624121	0
21823	0
17173	0
27027	6
97423	3
12520	2948
56844	332
56843	4
16535	25
63830	56
71153	0
12577	119
18400	2297
22113	0
17955	915
27267	794
244237	8
79202	14
79201	26
79196	56
381974	0
244238	36
78914	513
13360	1993
100526562	0
210274	339
13043	1182
233977	761
100038412	0
14082	181
101772	34
791284	0
14174	0
14175	0
14170	0
100568459	2
72284	284
12443	1092
100040049	2
233979	93
211577	6
211578	0
100039479	0
100039499	0
16337	2758
319493	0
102098	633
69129	793
76406	0
140482	155
94178	683
50767	465
546049	211
69697	324
67439	317
100503890	180
18545	2
20911	646
57264	0
69189	2
100503924	9
66682	638
14128	16
75863	1369
170786	3
170780	0
170779	6
69165	4
170776	2
69142	95
70192	93
78899	0
213027	51
100503956	67
73072	20
72267	2
26400	916
100044509	142
102209	128
330695	5
21856	839
15568	563
20300	44
67260	60
233987	81
100862276	0
20419	22
622568	0
669393	1
20494	156
320406	0
13642	74
66719	0
234023	571
71249	0
270028	0
319583	143
68904	476
24099	6
244281	0
320014	34
71624	229
665306	26
384783	98
619321	4
12826	1024
12827	658
19332	72
100504175	4
102132	14
69225	1046
71941	283
26356	242
102334	237
76413	0
665271	0
624710	2
54126	684
75528	2
619290	0
434280	0
434279	0
20664	0
78634	0
259279	359
100038554	2
50770	744
100504249	0
100862362	0
17207	15
14068	2535
14058	9540
66901	5867
234069	354
99375	2289
16783	12059
66790	271
100316713	2
78335	28
234072	0
102323	357
234076	218
21781	341
11945	0
24013	0
272465	2
14456	1440
66501	0
19414	378
403185	0
69957	491
67031	305
231201	0
101994	216
66423	62
66822	166
72148	239
234086	38
244310	0
26889	315
100862377	0
234094	350
74901	34
434285	0
17930	0
94109	4
100526464	0
244329	99
11601	27
52123	243
319581	0
360217	0
353320	0
360212	0
360214	0
77674	0
360211	0
546038	0
78128	0
244332	0
56519	0
654452	0
116746	0
574081	0
81007	0
27358	0
654456	0
244334	0
246080	0
626415	0
100861725	0
547150	69
100040599	1
381598	78
100861745	0
100861634	31
100861653	6
100861668	0
654455	0
654453	0
100041654	0
574083	0
503556	0
66298	0
497114	0
100041688	0
13236	0
634825	0
100038927	0
382059	0
13226	0
100041759	0
100041787	0
13237	0
13239	0
100041811	0
13218	0
100294660	0
100505096	0
100862126	0
665927	0
68009	0
100041890	0
100041895	0
626682	0
665956	0
626708	0
23855	0
100041952	0
727720	0
382000	0
503491	0
13214	5
387334	0
13215	0
246085	0
246079	0
246081	0
246082	0
246084	0
246083	0
97476	0
67929	0
11979	579
207958	709
330721	0
23954	86
80986	70
70160	435
56229	87
234129	14
18408	7527
69108	5
57312	701
102032	329
20516	1918
100502938	199
22335	1278
234130	0
18970	252
68074	18
16150	1322
18791	15
64933	82
244349	567
11733	30
723876	0
100526510	0
74561	0
102247	2255
109145	264
57437	1315
20377	10
320158	0
208924	0
69068	600
209176	1592
15930	0
13524	0
11497	0
11499	0
353188	3
11502	1516
69742	1120
330723	15
83436	131
320165	745
74489	0
14182	38
270035	42
234135	1096
71910	685
72108	517
100503003	2
67384	610
67207	142
100503027	2
20845	79
23808	509
16532	1
52120	995
74653	241
14272	753
320191	1438
77733	363
73754	152
72316	0
353310	148
244373	927
114863	1420
78560	150
66653	125
75767	198
71082	0
76615	0
11556	12
13685	724
732482	0
541463	0
108043	0
11440	0
70952	0
382003	0
666422	0
210801	0
71314	0
66959	0
100316666	0
68867	8
100217422	0
234138	173
67920	199
171167	94
74517	0
211323	0
666589	0
546052	39
100042715	0
22427	322
75029	57
319688	0
628431	0
104271	0
19053	583
108159	409
14782	1294
100504592	0
68153	214
72632	0
19663	558
22428	288
234155	0
68192	478
67887	2188
234159	0
330734	0
319520	30
100861989	120
21951	349
244416	5124
100504696	20
67276	288
100504714	36
52065	729
100502846	0
71908	0
330737	0
671641	0
244418	14
244421	104
319582	31
50768	815
100502599	0
621080	19
244431	0
723860	0
80286	243
621335	0
20288	528
80857	0
78506	48
70546	17
18983	546
52348	815
54384	129
100039179	5
13526	0
23793	0
384806	0
546055	0
11988	5676
68797	2
102103	3601
78849	12
234199	11290
18536	439
11886	847
14300	314
69966	0
244448	0
622117	0
22702	0
382007	0
13525	0
384813	0
252866	0
384814	0
14107	658
100039673	0
434310	0
17773	12
622523	0
109821	2200
16621	3813
102294	6521
212326	593
142980	127
100503309	2
234214	1114
100861925	22
319940	7
53318	12
212392	0
69479	47
192169	721
654824	9
67620	24
102141	268
66756	268
11739	192
234219	0
14081	16482
71876	2
408022	107
12367	400
100503498	37
16363	741
320981	0
71069	16
320714	1054
192174	386
667422	5
69260	220
70925	401
100039801	0
75677	1
52357	284
320685	4
23965	672
100503519	6
75359	0
100039954	0
100040220	186
11593	395
234258	12
22341	102
76687	2109
76294	0
69281	0
244484	0
234267	65
100040382	0
100040392	0
546212	0
100862163	0
547103	0
100862197	0
100862211	0
100862226	0
100862234	0
100862253	0
100862263	0
100862272	0
100862298	0
100862312	0
100862322	0
100862327	0
382364	0
664876	0
244486	0
110304	0
15446	3085
382010	232
50753	1031
15111	186
20284	0
60406	92
100862010	0
97165	214
108150	42
100502593	0
100502619	0
270049	0
100040711	0
100271928	0
234290	0
330776	0
23923	1344
71306	15
72612	138
12725	1195
320383	7
18004	201
59009	126
69279	0
100502680	0
234309	403
72333	441
75111	5
234311	203
26359	0
72902	0
244495	0
21892	0
735270	0
12876	14
66234	4666
77113	679
73067	247
333307	0
234329	0
260296	0
100038489	0
407795	0
72925	49
100503651	0
66282	53
74419	0
18168	0
18166	0
234344	123
17960	12
17961	353
17962	0
234353	938
72281	62
234356	22
73609	0
70885	262
16956	509
100861638	0
110877	9
11966	570
100861650	0
211134	4
234358	101
211135	5
378466	59
670593	0
665578	0
234362	361
636741	14
66869	293
620419	98
330788	310
170759	867
78816	152
53978	12
80720	0
68709	3
234365	8
67184	1947
83984	4
234366	832
665649	200
74549	687
70616	299
107770	1109
100861688	2
330790	309
13004	0
19727	146
75692	38
72368	252
17259	3
234371	406
73095	1368
76813	160
234373	234
100503831	0
26558	36
234374	356
59042	1958
14559	0
93898	0
19704	1224
12845	2
382056	209
234378	348
67937	0
12931	0
66462	635
22186	4034
75620	480
