Geneid	HISAT2 on Control1 (BAM)
258951	0
258953	0
258952	0
258950	0
258621	0
258947	0
258940	0
258945	0
258946	0
18350	0
18328	0
258620	0
258944	0
258942	0
258943	0
258941	0
258618	0
258617	0
258616	0
227789	0
258615	0
258365	0
259053	0
258656	0
236509	0
545417	0
258371	0
67466	383
319817	349
100217435	0
241322	132
320633	95
227800	401
338346	6
20744	767
241324	5
227801	329
16870	105
59126	596
19177	1926
26423	0
14536	201
387176	0
723903	0
241327	4
76646	0
66489	1343
74192	470
76899	339
320271	81
100042584	0
67857	364
94217	0
70789	2598
76117	18
320872	0
227835	104
24136	264
100628598	0
433424	3
69405	0
100503843	0
11480	402
26428	194
109241	118
227867	226
16574	2
71897	3
320343	4
109129	756
100502624	2
227885	0
74194	222
329404	0
387511	0
433426	0
71684	95
64685	359
21930	0
51869	183
17996	128
78049	0
75423	1839
12298	89
625631	6
56324	258
71409	129
56194	512
65103	183
67874	0
271786	0
16519	0
18227	6
767815	0
75279	0
227923	6
14571	603
241391	0
77767	0
227929	16
100042926	0
269275	0
100502932	0
667062	0
11477	196
76654	1668
227933	15
227937	1378
76676	0
76747	0
100038999	22
66860	235
72137	136
407823	195
667103	0
100505179	32
57438	341
66205	4117
17076	67
100039176	0
18779	133
16420	2
56878	291
100038493	0
21353	174
59029	708
21375	0
94229	16
13482	2466
14526	0
14089	1
71586	672
227960	87
170738	2
60344	106
100503492	1
50915	120
319876	561
320106	4
20269	0
110876	2
77771	0
14425	12
73668	72
20265	1
100038743	0
20274	0
20272	6
383709	0
241431	0
26877	320
53416	80
227998	0
75721	0
241447	162
329416	240
66442	41
14378	1
27413	15189
241452	69
14725	16
72569	41
228003	4
320720	253
228005	521
75051	8
674921	0
73373	308
277396	34
20823	682
75422	204
68795	2056
329421	0
64406	40
68986	0
66748	0
14415	0
70231	1237
228012	871
228019	194
75763	306
73649	27
13427	743
78830	287
107435	96
100861681	0
66559	317
100503424	23
13390	2
111970	0
13392	0
381371	0
16403	43
228026	957
56508	1321
100503680	21
65964	226
66953	39
100861846	0
383712	0
74541	0
20687	832
100503849	9
100628587	0
67059	497
381373	0
66935	156
74616	772
68526	558
215280	140
11435	0
100504117	7
329427	15
108699	0
11909	468
100038532	0
228033	4485
73962	0
69605	204
14029	0
15433	0
15432	0
15431	0
15430	0
15438	0
15437	0
73429	0
15434	0
15436	0
387144	0
399588	0
15429	0
53375	643
667739	44
545423	0
77269	0
100504729	0
229279	696
18024	1010
320474	35
623453	0
228061	350
72421	100
620631	0
78802	10
241489	0
13067	0
241490	196
99031	2
23992	291
381375	0
14231	60
83435	268
22138	2
545428	265
228071	32
241494	222
100503106	0
80744	176
329436	0
100040494	0
73823	0
22193	424
16401	222
228094	52
100126874	0
18012	0
70599	1031
75276	0
18573	29
320769	1
66861	797
100503167	0
20378	48
50884	1589
68082	79
735274	0
69482	99
241514	0
241516	0
69082	746
16410	536
241520	4
71861	0
54598	368
21788	118
672763	4
100502854	73
12388	1914
100270744	0
72657	87
66958	620
381379	173
228136	1104
98985	199
241525	5
387149	0
100502874	31
12258	14042
56791	889
68678	0
30059	134
72401	224
269295	0
58207	640
19074	6
53856	0
228139	53
100862344	14
20833	884
228140	1104
74687	0
23796	17
241528	0
257951	0
258166	0
258865	0
258427	0
258425	0
258426	0
228151	0
258429	0
258428	0
257899	0
258566	0
27216	0
258563	0
258866	0
258565	0
258255	0
258561	0
258757	0
258562	0
258564	0
257915	0
258579	0
259017	0
258573	0
258582	0
258580	0
257900	0
258577	0
257936	0
258154	0
258581	0
257916	0
258572	0
258571	1
258216	0
258245	0
259151	0
259015	0
257950	0
404323	0
257941	0
258570	0
259013	0
18352	0
259019	0
258575	0
259014	0
259016	0
259018	0
404324	0
259012	0
257974	0
259021	0
259023	0
259020	0
404325	0
258386	0
259022	0
259082	0
258403	0
257880	0
258400	0
258401	0
625853	0
258402	0
258404	0
404473	0
258235	0
258583	0
258585	0
258843	0
257933	0
258844	0
258363	0
257913	0
258362	0
258725	0
258840	0
258842	0
258764	0
258587	0
258584	0
228228	0
258763	0
258085	0
258747	0
258841	0
258762	0
258766	0
258765	0
258586	0
258655	0
404327	0
258294	0
257875	0
404328	0
259031	0
258345	0
259033	0
258347	0
259030	0
258834	0
347712	0
347711	0
110511	0
258346	0
258111	0
258835	0
258652	0
258833	0
258348	0
259032	0
258654	0
258653	0
258101	0
258632	0
258635	0
258630	0
258640	0
258290	0
258317	0
258220	0
258631	0
258103	0
258633	0
258641	0
258636	0
258814	0
258846	0
117005	0
258639	0
258643	0
258845	0
117004	0
258105	0
258638	0
258634	0
258644	0
258291	0
258524	0
258525	0
404329	0
546769	0
546770	0
258767	0
258203	0
258919	0
258920	0
258060	0
258167	0
258522	0
258820	0
258523	0
258921	0
258768	0
329460	0
258748	0
258456	0
433449	0
404330	0
258450	0
257887	0
258897	0
258454	0
258898	0
258455	0
258896	0
258774	0
258453	0
258025	0
258241	0
258900	0
258899	0
258451	0
258895	0
258903	0
258815	0
258901	0
258902	0
258904	0
258177	0
258894	0
258893	0
258969	0
258973	0
257921	0
258785	0
258446	0
258320	0
258974	0
258975	0
258786	0
258972	0
258804	0
258447	0
258970	0
258971	0
258784	0
258788	0
258968	0
258787	0
257984	0
258967	0
259145	0
404331	0
258370	0
258468	0
258979	0
258985	0
18347	0
258984	0
258980	0
258338	0
258983	0
258466	0
258976	0
258790	0
258206	0
258340	0
57272	0
258339	0
18331	0
258987	0
257665	0
406186	0
258789	0
258982	0
258977	0
100042690	0
258330	0
19271	773
59015	164
55935	399
271813	3
56428	1998
67445	9
68349	1138
67136	288
66461	368
13046	1433
279067	4
19400	0
19182	1646
68427	138
100862024	0
20375	83
17868	0
228355	416
22259	1576
11432	905
107986	66
606735	13
100503319	4
80708	922
77038	2189
228356	30
228357	257
619941	1
75786	301
100217458	0
14061	29695
381410	123
100862052	0
228359	258
51897	440
241547	194
228361	368
12672	0
17242	8
104418	635
26427	21
192285	240
100316756	0
228366	18
18633	1225
75641	20
19099	31
12953	543
320507	6
228368	266
100043205	0
76969	5
80976	0
100042784	10
277414	183
241556	73
639658	5
12521	1267
100038525	2
11695	0
14043	797
329470	72
381411	0
620695	66
70852	10
69113	245
56348	2098
723953	0
414123	0
735259	0
74569	389
66457	12
11800	814
241568	28
68170	215
19374	0
19373	0
22034	317
72446	41
76501	271
241576	75
100504371	0
100504354	0
80985	916
14221	2
210622	99
20511	1718
12505	77
27402	355
56369	122
13661	3
319854	0
13711	4
12359	37977
100862111	0
99382	384
98956	317
53872	3405
78031	2
16909	144
70986	15
57443	1397
100038697	2
333883	44
12509	756
68243	7
241589	2
15259	1248
100316678	0
668733	0
74959	0
228410	234
320554	54
241593	0
211896	478
99003	328
228413	0
211936	21
98221	625
329480	2
22431	20
74088	367
19672	100
100862167	0
402728	0
18508	0
100504545	0
77766	240
66541	297
99349	82
329482	2
329483	0
77015	10
320230	0
791267	2
212772	286
14308	0
16492	0
76894	80
228421	18
12064	9
22343	639
100038454	0
107515	797
68201	37
75517	0
170442	1859
67606	15
241612	0
228432	0
269328	0
668802	0
623270	0
67575	0
257980	0
258390	0
258391	0
258389	0
258388	0
258910	0
257979	0
258909	0
228443	0
258379	0
545447	0
277562	0
257935	0
258395	0
258399	0
257662	0
258887	0
258398	0
258890	0
258888	0
258886	0
258199	0
258889	0
258891	0
258397	0
668825	0
258396	0
258023	0
257956	0
258258	0
258439	0
258441	0
258271	0
258359	0
258257	0
258442	0
258737	0
258440	0
258022	0
99010	14
213765	0
66181	488
107723	292
68032	493
72425	102
73024	920
213788	0
74268	164
100504639	0
20192	3
75275	0
14260	66
75166	0
23892	0
100862246	0
20394	1
228482	43
100862258	0
14617	0
320846	0
11464	1
100303644	2
11834	444
228491	128
66632	139
78193	0
100043232	0
399568	117
100316703	0
17536	84
72603	10
654793	4
69974	0
67356	0
320975	0
241621	0
114715	198
732489	0
68215	292
19419	40
100504728	0
73938	0
21825	16
71313	2
381413	0
73358	0
27103	243
20813	424
171543	116
12236	20
214230	7
383787	0
18796	32
100043272	160
214239	20
53906	0
214240	8
51944	21
56357	2719
228536	227
72136	69
269336	105
271842	53
76464	2
19361	4
67809	902
320415	1237
69408	40
623781	10
72008	217
72112	0
20732	2
228543	0
100502626	0
228545	232
100043609	2
54485	62
100862328	0
69065	43
68142	307
241624	86
56398	1646
100862335	3
66602	251
70645	2
108907	31
69702	411
625328	2
76246	432
228550	54
17005	1
68925	316
22174	18
29808	487
26390	167
433466	64
211429	46
640524	2
98878	171
329502	0
78390	0
271844	5
269338	368
211499	214
76051	364
70933	4
12335	109
20402	1047
20619	520
66606	193
66296	141
68968	159
140810	173
100502700	9
22222	468
96957	193
17151	365
13828	0
74176	0
640543	0
329504	121
75894	186
99334	285
51885	207
27223	371
17754	11
327655	96
12716	2
140476	0
212670	69
14827	6647
269344	76
378702	1392
574418	17
67693	646
100034361	43
67532	157
241627	68
228564	2
319996	52
17147	0
329506	159
78655	262
214585	340
67578	4
12010	19650
70928	0
74401	0
670832	0
20322	8409
214593	0
66811	0
213696	0
99439	0
435684	193
269346	10
81913	2
381417	1
67092	464
214616	96
433470	1
387165	0
22785	287
18457	362
59010	3604
74702	0
75946	0
214968	290
317750	22
17876	85
100502835	0
381418	0
20495	0
100502853	0
110074	128
14118	137
99100	110
271849	6
58521	270
70354	998
12848	872
69976	329
75823	0
14178	3
69185	74
241633	47
26458	13590
15186	75
14391	182
84092	914
75083	6
58800	846
66552	1591
108011	157
109778	171
215387	12
73338	75
329509	2
320632	1307
26371	521
69470	774
99138	1895
13537	2
215095	0
11552	111
215456	54
68126	225
56461	11
192212	9
72180	73
77721	504
100861602	15
17153	2
100038529	0
228576	0
53885	61
67885	382
12235	2
74121	0
100503008	0
12125	99
100043424	8
241634	0
100503333	0
17222	873
17289	254
72477	476
70370	26
57432	24
78751	92
668894	12
100503381	61
69737	209
20017	130
66170	208
100048701	0
20515	322
329513	0
70466	17
100503468	18
16175	57
16176	47
329514	2
668896	48
228592	0
19261	788
18610	0
654409	14
67333	293
21818	1
99169	1
241636	0
20638	877
192140	0
67134	227
100217452	0
100217428	0
170718	1981
228598	14
56264	47
75656	0
66766	0
319513	358
80743	455
19262	494
321014	0
99045	327
18429	0
11998	0
140629	84
380601	155
241638	784
77006	1737
16434	87
100861692	0
269356	6
228602	325
100043766	2
613258	5
11990	1661
14588	0
110751	18
20612	392
72630	29
67326	159
70997	33
12616	1722
12531	36
69596	282
228607	1414
74450	395
723825	0
51902	91
228608	78
11550	1
414081	0
71995	0
19122	592
26434	0
215653	28
100861699	0
54338	397
70612	262
18538	350
110911	1857
246313	0
70845	0
70371	0
100038551	0
74182	820
767814	0
73747	79
12653	0
66926	255
66634	42
66586	894
320974	30
241639	17
12156	298
100526500	0
15112	2729
52837	291
18795	170
78805	0
320684	0
18798	31
76161	0
241656	0
228642	0
319196	0
20614	0
59030	441
74243	29
16449	76
228662	161
100316816	0
228677	0
319909	6
75812	81
66580	230
69487	64
228684	0
72899	88
71436	0
100503716	0
100038667	0
16558	232
20639	215
57329	0
378776	0
18549	0
378775	0
12075	9
100043534	0
56431	2006
81910	4523
403171	2
433481	0
69178	774
100313519	0
74528	194
107586	0
100048644	0
228714	354
668917	6
171588	0
241688	28
70408	214
26450	344
27054	510
228715	151
66044	156
66328	0
94249	12
627302	0
408057	7
74030	291
67877	197
66877	289
78774	1
100503181	0
53626	4
241694	415
77806	2
74065	0
228730	245
24128	687
228731	0
18088	0
100313531	0
99041	0
18503	0
381384	0
15376	498
20608	0
21824	32
17064	104
56488	118
74533	815
17957	48
228756	0
78240	0
78609	0
69362	0
13012	0
69294	0
13013	0
77705	0
100503216	0
13010	1185
433483	0
58214	0
100503289	0
433485	0
104348	160
100271882	0
245174	37
100504621	0
100216455	0
69277	11
668923	2
545471	0
13011	0
71881	739
100861792	0
68738	21
109344	0
114889	0
12497	176
110078	112
76192	435
69270	55
78177	21
67311	23
433486	0
381390	0
100038513	0
74660	0
100502706	0
100125594	0
381393	0
386649	852
14225	737
228765	2
241727	0
668929	0
228767	2
108832	0
228769	474
75283	0
228770	0
11602	0
100316704	0
73847	67
69698	9
545474	0
76650	746
21407	0
12995	1304
67231	362
24105	744
228775	92
791417	0
228777	0
20667	82
67917	11
228778	0
629114	0
319579	0
442835	0
654457	0
545475	0
75400	0
403172	0
246700	0
433490	0
266620	0
654459	0
19700	9
14950	1501
66405	62
15901	50
84682	2
12048	589
72119	22
228785	0
14239	15
252864	0
74711	0
68559	284
228787	0
228788	35
15162	80
99237	881
100504160	0
241732	10
54711	101
140484	296
16569	238
72326	24
228790	433
329540	28
99311	392
13436	142
13589	545
329541	0
76407	0
66557	0
228796	0
378700	0
381399	0
545477	0
19194	0
73388	0
18843	0
67135	0
228801	0
228802	0
71425	0
433492	0
66971	120
20648	350
12396	217
56846	6
75480	6
70362	0
13555	44
59038	1533
228807	37
100504252	0
75608	954
668936	2
19383	1144
67204	898
50518	1
269378	8878
100504268	0
16396	1170
67068	830
66734	643
228812	226
735287	0
68728	3717
56406	429
207182	6
60525	1931
74945	0
14854	970
668940	20
735275	0
56407	1745
108687	730
19124	10
17391	0
613262	144
16418	878
71405	0
56046	470
14563	0
16328	152
320095	14
66366	1319
74562	0
245865	17
266692	309
75710	118
18041	1047
67067	509
170791	1847
228829	201
19018	574
70873	14
347740	1347
13821	86
68295	432
100504350	0
228836	201
74846	4
98932	71
100504361	2
228839	23
74487	21
74704	13
67388	636
77799	6
29812	268
66934	13
320706	109
383766	0
56045	413
100628585	0
19650	71
100043882	4
629499	0
20014	1800
100861927	3
14601	0
69161	163
20779	78
100046034	0
53619	507
18111	17
66642	261
277432	0
75425	222
70470	510
72340	2
21817	2600
228846	37
73399	0
329547	0
16803	2372
68108	138
319317	63
228850	364
246747	0
545481	0
100045469	0
22348	0
109275	129
100499529	0
228852	99
71878	0
71715	127
71081	0
71613	0
329554	16
16658	747
21969	709
100861957	0
18803	574
320799	462
64899	103
280635	0
100861963	0
71389	247
383770	0
19281	2
77645	0
77288	0
100504524	12
67996	1444
100862002	0
241764	0
27219	643
245866	415
100504576	0
17865	14
68236	0
100504589	8
269389	6
59091	0
66680	172
228858	0
228859	281
69517	0
100043899	13
68314	34
15378	7490
76080	268
26943	3282
100862033	2
68386	0
18769	282
100504604	0
11486	48
22403	2
241769	0
241770	0
54401	1525
381404	4
67145	144
58231	437
16538	0
209232	0
192200	0
68221	0
192201	0
53878	0
329557	0
20941	0
64335	0
20945	0
20944	0
20568	3
17183	2
19668	2
20971	4835
66460	610
73603	7
52840	171
78928	890
67701	111
629747	0
209351	4
75526	0
277343	0
433502	0
277345	0
629754	0
629756	0
629761	0
408190	0
78239	0
641368	0
71856	1
76233	242
68612	8
21925	0
101113	162
170789	299
67538	22
71971	68
75642	0
415115	25
19025	2307
18830	535
228866	340
329559	326
629777	18
17395	14
57138	66
228869	293
21939	2
72211	0
104010	0
100862070	0
228875	593
140579	223
381405	0
228876	34
74614	18
114644	430
381406	112
170441	4
14049	0
228880	488
17979	448
72043	376
670775	0
319684	9
277360	248
76367	23
99371	1495
110750	533
20853	1361
228889	337
98999	704
68949	116
100217443	0
16500	68
19223	38
56336	228
77031	645
263876	185
81018	1130
20613	16
66589	424
407243	187
12608	1018
329562	2
19246	410
69553	44
58220	183
77017	3
11538	909
13480	843
69372	134
241794	0
18019	11
100038688	0
11981	1571
99377	3
100502777	4
22722	153
75508	0
619302	0
228911	208
446211	0
100043910	2
228913	158
100502923	0
76960	2
73303	0
13081	0
109054	54
100502946	2
67637	0
76829	0
75655	0
228942	0
17201	0
67017	1899
20878	56
67337	373
320664	4
66404	1058
654821	3
76426	1
21420	0
12162	2
26972	0
66679	169
100862165	1
56190	50
664799	29
100862176	9
619800	2
74161	115
18534	39106
58203	186
65112	37
72221	0
70065	0
100043911	108
19334	339
75485	0
56491	509
228960	617
228961	977
100038374	0
100503083	0
723906	0
723832	0
56802	0
14683	5460
57314	477
64138	3257
545486	6
67126	1666
66390	421
100043757	0
13616	0
664987	2
545487	2
100043761	11
620790	0
665001	0
100862168	0
100862183	5
100503353	0
100043764	0
100043914	0
100043915	1
545490	0
100043126	0
100039017	2
13999	11
626832	5
667962	0
100039060	0
628147	4
100302432	0
668039	0
100303732	0
100043381	0
100503949	0
100043387	22
100039123	18
626877	0
627901	2
635470	0
628308	439
433520	152
100504328	1
626802	13
329575	170
665205	12
665211	113
626848	97
353208	51
74189	0
320558	0
228966	14
71532	4
381409	0
68175	0
12561	15
228980	268
66730	30
241846	345
26444	1575
269397	128
52856	250
99296	0
228983	546
56436	1295
16776	64
66481	842
100526556	0
252966	538
271887	0
14464	5
100036520	0
320485	0
622283	0
387136	0
723954	0
108115	4
18216	0
73247	100
72075	683
12841	2
277353	0
23856	866
76425	428
228993	79
140489	0
676369	0
100862056	1
723951	0
228994	336
329581	0
58237	16
228998	367
73368	180
11438	210
16536	0
13628	0
66496	807
20459	20
20811	28
332713	2
229003	2213
229004	246
100862073	0
20262	0
269400	190
76688	262
229007	324
72699	242
329584	112
72147	49
241850	0
66314	502
13002	783
68556	235
100271841	6
269401	605
229011	48
68879	820
20672	127
21400	16
56470	44
277496	0
18389	0
17932	0
245867	905
67005	262
672125	0
30942	8
100503859	0
100503882	0
72608	2
80892	462
19302	747
69347	0
18767	22
67306	34
16196	25
100504139	0
75476	0
383820	0
620966	2
20257	0
15213	7
66230	235
100504173	0
21985	238
75149	0
229055	49
320088	0
170753	111
94212	196
100862399	0
16592	78
100041480	26
18857	0
21884	0
11770	122
75497	5
55980	1309
241877	967
66361	286
66371	22
74718	50
100038545	0
76897	0
75203	0
622229	0
140918	0
71710	61
13559	86
69126	237
71934	16
12346	133
12350	8286
100862241	72
12349	106
77127	0
751864	0
320832	8
668101	0
100038947	0
381484	16
229096	1163
100038486	0
70441	0
723950	0
75439	0
59058	2
13123	571
73959	0
622921	0
74252	620
67472	1124
18583	109
66326	0
381485	0
12918	0
100039304	0
70808	112
100503666	2
100046095	0
12870	19038
12807	152
20585	248
27357	132
12873	0
76703	0
11608	0
81004	579
19784	0
635702	16
192167	0
70862	0
13605	33
76657	0
320024	284
100861946	1
22035	152
208188	0
72007	387
100526525	0
208613	0
18805	237
665113	16
20526	3447
208691	16
68028	416
385263	0
75740	15
791072	0
14013	13
545510	0
76652	0
80732	159
71827	2
68307	0
320352	0
75953	0
69276	2402
71862	6
241915	557
18759	253
100861964	0
20482	325
18417	0
241919	0
72413	0
22401	123
67576	4
18706	658
100502876	0
67778	228
67414	806
14696	35
56456	313
74600	161
66046	942
72607	0
58869	13
73874	0
100502904	0
67120	574
51938	13
14359	593
67713	390
320478	0
100316679	0
20674	0
100041108	0
100861998	0
625963	0
76295	687
114893	696
72039	1060
654424	11
241943	0
229211	993
241944	101
229214	0
11747	786
100862007	0
72282	17
329623	0
100503068	0
50911	149
12428	7
71492	64
22065	6
229227	877
21744	0
16183	1
60505	0
207175	0
241950	14
329626	0
14173	2
229228	133
57815	67
100862034	0
24063	94
381438	10
626410	0
71342	0
99696	136
329628	56
100040882	0
380614	169
73333	0
18415	244
20873	32
72175	186
100039027	4
100039043	0
269423	303
73297	0
214048	1131
70804	1098
100038440	0
78706	7
269424	601
67161	75
73852	140
72511	0
18526	0
72274	0
241989	13
666202	0
66332	0
329633	0
73173	30
26570	2
100861917	0
12457	471
69257	414
67749	0
669130	7
66377	531
74838	538
19338	165
73251	101
100039684	0
211666	0
433586	24
100504153	0
56458	519
329639	0
622124	0
100862096	0
67542	261
108927	127
212114	130
212127	215
229277	2
242022	0
319979	0
67890	740
22066	0
50706	261
56790	179
69639	124
66248	446
55994	70
170767	178
329641	0
12427	0
70970	0
229285	732
320604	2
74434	0
13175	0
100503655	0
26422	31
17116	0
71182	0
17112	306
229302	2229
97064	299
100861809	0
52245	122
242037	4
24017	2614
18645	46
67850	2
72033	379
28146	3106
229317	509
69227	2982
545527	0
666680	0
20439	434
71301	0
100040293	0
229320	5
100040416	17
329650	10
229323	0
100502786	0
140795	36
320463	0
84111	0
74191	54
70839	49
242050	42
435732	0
433597	0
669780	0
666803	0
229333	0
676914	0
639634	0
67758	4362
84112	41
56758	1242
100503654	0
100504925	24
18441	144
74012	72
100503824	10
622434	320
72162	527
229357	0
17380	404
269437	0
329659	153
11416	1162
100504046	4
229363	516
56544	0
100125586	0
637004	0
637053	0
667060	0
667069	0
319210	0
319217	0
16497	6
319798	2
67437	3408
71004	14
99929	113
100861877	0
624866	8
56706	482
72789	2
19288	0
20429	0
66880	260
17349	4
28030	1399
17035	8
109222	698
100861992	0
66868	2530
100505386	0
208426	0
30953	0
545531	0
100038361	0
16159	0
68725	0
68259	87
70099	190
387175	0
723949	0
66949	15
16649	687
381452	2
71619	2
242083	143
26879	37
97112	243
100862102	2
66183	2
229389	0
625901	1
69983	0
386750	0
626082	0
74693	0
12038	2335
100504692	0
100861784	0
213234	0
67931	0
213248	0
56426	281
20713	23
69193	0
73124	1221
213262	0
76089	291
70924	0
100233207	0
329679	478
75879	0
67738	396
66841	4843
75939	21
381489	0
70652	122
68659	20
14800	0
14658	2
54635	163
320566	0
229445	1077
56720	10996
58170	45
54195	113
60596	158
213582	40
18167	0
633285	5
78212	2
79235	351
99571	62405
14161	82216
100862155	39
110135	44576
53317	363
100038599	0
69460	0
20319	0
24088	64
229473	323
76915	53
80890	383
624713	0
75309	0
229474	4
99889	361
403175	0
320782	0
50754	153
654362	0
73283	0
100042125	20
229487	500
229488	120
320302	128
368202	0
27059	973
20091	3019
19870	0
19871	1
80877	463
23937	8
70762	16
12480	34
12479	3934
170643	44
100502800	0
100042355	1
80891	0
11801	1246
229499	0
329693	0
27049	248
546801	0
213498	397
625281	1
74485	6
73182	178
18211	0
23920	2
27371	6
94315	339
15191	2237
67707	526
229503	195
229504	256
12904	0
18008	51
12032	0
73940	0
100502895	0
66614	125
246703	944
214191	0
404710	9
100502914	0
17261	258
76642	107
99870	0
100042277	0
100526540	0
387133	0
58176	212
76927	46
12462	1356
56700	963
71913	49
229512	601
68957	5
12095	12
12097	0
12096	0
67037	209
229517	1410
20351	2131
16905	818
72640	0
100316808	0
53868	6
83409	948
94232	616
66256	1157
16800	105
242093	0
74200	749
19769	190
791281	1
229521	46
100302730	22
319830	0
76022	207
229524	164
65111	516
192195	788
72296	90
110196	4446
735260	0
18770	3534
15168	200
12748	211
24045	791
68521	37
14466	301
17827	482
21827	10
100124470	0
17829	12
360213	3
66059	516
68563	326
19729	120
13636	787
13638	1
100038411	30
13639	0
11490	105
77772	0
329702	1
22724	1358
545539	91
57275	38
319945	605
54124	35
20416	939
68911	233
229534	367
68603	1233
140493	0
56417	504
11444	60
70093	615
214547	93
16194	305
54667	46
23897	619
100503469	11
74383	912
99650	346
73545	75
100124481	0
59069	438
77595	0
57294	1217
68328	113
23922	674
78284	8
30791	1222
74343	523
229541	211
229542	102
26568	25
229543	502
18160	362
67781	204
20615	218
66511	1076
20193	674
20196	158
66166	4
67860	386
628324	0
20197	0
20198	4
20199	0
20200	24
381493	0
20201	10
20202	39
384997	0
545541	0
635756	0
619677	0
229550	0
242100	0
16939	2
109314	0
69332	0
100862387	0
20755	0
100303744	0
100862393	0
100042514	0
20756	0
20758	0
20759	0
20760	0
20761	0
20762	0
20763	0
20764	0
20765	0
20754	0
20766	0
20753	1
229562	0
16447	0
17235	0
78382	0
67127	0
68720	0
73722	0
73719	0
69611	0
68694	0
67828	0
66195	0
67718	0
76585	0
631101	0
433619	0
73730	0
66533	0
545548	0
66344	0
94060	0
630994	0
69514	0
69520	0
74175	0
66203	0
100503731	0
229571	0
381457	0
229574	0
100503169	0
14246	0
68723	0
20129	0
99681	4
71325	0
20195	83
20194	1430
399673	0
207213	0
399675	0
399674	0
399676	0
668359	0
100042761	0
100043188	0
75778	167
66198	0
271944	8
19885	755
320747	4
76602	0
72634	74
53814	12
78523	742
66353	0
78784	0
76742	618
668409	3
22156	165
545551	17
20342	1443
70737	855
229584	272
19172	1972
20341	3988
53970	145
109334	2
107650	514
319916	8
78266	156
74937	6
19185	1371
18720	162
21427	241
50874	43
69269	76
217779	43
69769	15
668436	0
20360	45
213054	707
100504029	0
56772	12
57912	326
229588	4
171388	2
229589	234
75007	1377
71790	16
100038425	13
76893	4418
84505	420
67654	0
668448	5
100043305	0
11863	626
13038	26
13040	555
67981	0
229593	115
56205	627
100861841	2
17210	1122
229595	58
13601	2800
71807	414
75137	284
70767	121
66292	382
100042889	8
229599	1
229600	4
226548	561
23831	257
66471	344
668224	3
67220	107
22365	124
229603	572
194126	58
100504127	28
107701	171
64051	0
69168	245
621893	1
319176	10
319190	79
97114	15
319192	27
15267	36
15077	76
97122	6
319154	0
319189	9
14129	56
100504145	0
19844	0
19845	0
100504171	0
21748	6
329716	0
19847	0
100038359	0
69585	1156
100038464	0
56338	1252
69870	268
545554	0
280411	122
229613	4
60365	537
18632	348
213119	13
213121	2
229615	187
78373	0
74414	295
67845	453
54215	9
67583	2
59020	1485
67549	326
14616	0
14613	0
66659	675
77578	90
100504261	2
258272	0
68058	146
14263	5792
108097	55
83679	1156
100504273	0
20333	542
433632	0
18129	864
71078	0
67709	0
15360	38799
236539	3
242109	14
100043461	0
15495	0
100043456	0
545555	0
15496	24
15493	451
15494	2377
15497	0
15492	2
56185	1766
70560	130
21384	2
74362	4
320613	0
269470	228
14547	393
73806	0
74645	22
17156	583
242122	35
229644	42
74044	60
630146	4
19221	103
12481	2
78908	40
11928	4505
242125	4
242126	186
18072	0
12373	2
229658	109
319951	0
18049	26
78491	0
70747	57
22094	0
20957	18
381463	81
66641	144
229663	2662
18176	425
229665	0
329727	12
68183	443
94093	325
54524	0
99543	63
15257	1155
140917	49
100503157	0
67489	303
229672	0
19260	10
229675	105
100125931	0
18685	115
99470	535
433634	0
269473	212
20501	1184
624251	68
329731	2
71887	5
11853	157
17454	557
100504553	0
12340	281
229681	300
22414	23
80281	113
75269	0
78635	0
56543	7
53975	185
109050	5
109905	722
433637	0
11542	2
433638	2
11950	3969
70465	276
12659	9
100503311	0
229687	0
81600	0
12655	0
104183	0
229688	0
69206	0
72121	129
99712	1112
67171	941
321000	133
12508	110
258482	0
16491	0
229694	12
109226	0
16490	106
242151	0
229697	3
319929	21
246691	9
68576	407
229699	10
229700	122
99738	0
229706	0
67591	0
11694	0
229707	360
229709	1907
12977	255
280047	2
99662	0
100038644	0
329735	61
14866	155
68312	959
14867	2011
14864	295
14863	1655
14862	14202
14865	1202
109674	631
14686	9
14679	1895
229714	0
229715	263
72023	135
72522	30
17306	0
26442	782
20661	82
100502732	0
68753	0
100038453	0
56742	5
53883	12
20226	865
229722	17
75504	0
100217438	0
67495	619
99730	238
99512	39
100862093	0
229725	716
76123	214
329738	0
20912	374
320181	9
66921	712
66715	0
329739	63
74686	0
100502813	0
229731	43
57257	32
80883	0
99890	117
625585	0
545562	0
100862117	0
109959	0
100043684	0
100862123	0
100043686	0
100862131	0
100043688	0
100862139	0
100043207	0
11722	3564
67225	217
100502863	2
12814	0
229759	28
13609	1418
68161	104
69740	84
66500	477
58193	112
22329	278
64378	0
229776	38
66368	136
13171	1679
109245	32
229780	30
72776	26
15247	551
229782	847
77559	959
20321	129
114301	547
74654	0
433646	17
229791	0
75769	0
76561	460
387155	0
791377	0
99586	8687
56195	187
100502997	3
66568	219
99887	4236
66789	121
71994	1850
213603	126
319839	66
100503044	0
619318	0
14066	79
19299	6991
214137	1467
11304	5
14630	2239
100503394	21
99480	267
791077	0
100043726	0
29815	749
214459	364
242202	30
71647	0
74057	4
14079	1208
100862236	0
67704	7
99526	103
59006	0
118449	12
69608	1111
210529	90
19142	8
69895	217
100306957	0
83398	0
668809	0
229801	0
71824	0
384775	0
64580	0
